Continent,Entity,Code,Year,"15-49 years old (deaths per 100,000)","50-69 years old (deaths per 100,000)","70+ years old (deaths per 100,000)",70+ years old (deaths),15-49 years old (deaths),50-69 years old (deaths),Smoking (deaths)
EASTERN ASIA,Bangladesh,BGD,2004,10.03772328,277.8101397,860.0994945,27243.14506,6986.516151,32725.51608,66955.1773
EASTERN ASIA,Bangladesh,BGD,2005,10.09761855,275.3459318,849.5128849,28236.98186,7155.317369,33881.43698,69273.73621
EASTERN ASIA,Bangladesh,BGD,2006,9.930439879,280.9573008,832.3192452,29079.06609,7157.490899,36142.10696,72378.66394
EASTERN ASIA,Bangladesh,BGD,2007,10.04257347,280.123405,836.5454146,30725.03389,7355.809264,37691.49361,75772.33677
EASTERN ASIA,Bangladesh,BGD,2008,10.13428141,266.2105405,830.0354688,32038.81187,7538.116635,37463.78888,77040.71739
EASTERN ASIA,Bangladesh,BGD,2009,10.08732625,253.1255735,815.5763891,33073.67348,7615.482921,37252.51732,77941.67372
EASTERN ASIA,Bangladesh,BGD,2010,9.605554424,245.355402,813.5511257,34675.23654,7357.672634,37735.46904,79768.37821
EASTERN ASIA,Bangladesh,BGD,2011,9.43164477,232.2528673,750.5363381,33641.02209,7327.754616,37314.55069,78283.32739
EASTERN ASIA,Bangladesh,BGD,2012,9.593176836,220.7746304,686.8994088,32561.60562,7557.958847,37003.76109,77123.32556
EASTERN ASIA,Bangladesh,BGD,2013,9.252675548,212.7597406,674.2777917,33834.96618,7390.169939,37176.42236,78401.55847
EASTERN ASIA,Bangladesh,BGD,2014,8.897211125,210.4170297,694.1179238,36812.64819,7200.849494,38305.78868,82319.28636
EASTERN ASIA,Bangladesh,BGD,2015,8.761821084,205.2507281,677.5698816,37826.74898,7182.306197,38923.93406,83932.98923
EASTERN ASIA,Bangladesh,BGD,2016,8.554755687,201.4439003,670.9764042,39476.3252,7100.990514,39722.55128,86299.86699
EASTERN ASIA,Bangladesh,BGD,2017,8.301122722,201.4284966,688.5140291,42549.32384,6976.050685,41269.68073,90795.05525
WESTERN EUROPE                     ,Belgium,BEL,1990,21.13939886,398.2022473,1551.077239,14855.77159,1048.477669,8975.997899,24880.24716
WESTERN EUROPE                     ,Belgium,BEL,1991,21.26759352,391.2801847,1517.388149,14901.81501,1058.533296,8741.228494,24701.5768
WESTERN EUROPE                     ,Belgium,BEL,1992,21.80252324,384.1710307,1503.568958,15150.77856,1089.88346,8485.280173,24725.94219
WESTERN EUROPE                     ,Belgium,BEL,1993,21.896324,378.0111226,1499.282878,15479.84692,1097.777784,8286.348618,24863.97332
WESTERN EUROPE                     ,Belgium,BEL,1994,21.83441208,371.7492683,1468.29975,15532.40289,1096.24943,8120.900516,24749.55283
WESTERN EUROPE                     ,Belgium,BEL,1995,21.97157698,367.4048538,1455.043109,15774.46459,1104.78634,8003.881633,24883.13256
WESTERN EUROPE                     ,Belgium,BEL,1996,21.59351298,351.463693,1428.324138,15853.98309,1086.25571,7665.294789,24605.53359
WESTERN EUROPE                     ,Belgium,BEL,1997,21.15265286,344.006508,1420.051563,16105.81241,1061.682563,7564.91867,24732.41365
WESTERN EUROPE                     ,Belgium,BEL,1998,20.6047563,336.1340428,1407.819829,16299.99696,1032.040812,7450.230837,24782.26861
WESTERN EUROPE                     ,Belgium,BEL,1999,20.54706337,330.3550081,1394.512481,16470.93545,1027.122108,7380.771906,24878.82947
WESTERN EUROPE                     ,Belgium,BEL,2000,20.56138406,320.5152135,1379.890347,16646.19044,1026.54294,7210.494269,24883.22765
WESTERN EUROPE                     ,Belgium,BEL,2001,20.27724125,308.6455175,1342.456508,16569.95019,1011.88373,6984.916978,24566.75089
WESTERN EUROPE                     ,Belgium,BEL,2002,19.59614608,302.6565543,1329.524269,16750.65127,978.4015615,6899.784599,24628.83743
WESTERN EUROPE                     ,Belgium,BEL,2003,18.52839731,291.5864287,1298.763138,16631.64408,925.8298264,6715.22201,24272.69592
WESTERN EUROPE                     ,Belgium,BEL,2004,17.47954519,279.7554806,1241.428696,16109.75911,874.9272323,6521.280093,23505.96643
WESTERN EUROPE                     ,Belgium,BEL,2005,17.1850038,276.7331687,1212.953112,15946.21052,861.9917129,6539.308364,23347.5106
WESTERN EUROPE                     ,Belgium,BEL,2006,16.17470239,265.4582431,1158.159426,15407.57244,813.5498181,6369.488991,22590.61125
WESTERN EUROPE                     ,Belgium,BEL,2007,15.81145752,267.5572117,1144.57432,15414.13354,797.7526612,6519.224516,22731.11072
WESTERN EUROPE                     ,Belgium,BEL,2008,15.27440994,270.8600691,1131.990719,15437.93847,772.6470847,6701.462424,22912.04798
WESTERN EUROPE                     ,Belgium,BEL,2009,14.40270205,265.3730537,1103.864474,15255.5017,729.6928384,6668.083324,22653.27786
WESTERN EUROPE                     ,Belgium,BEL,2010,13.43443531,258.2817359,1073.302361,14991.8888,681.0715343,6606.221541,22279.18188
WESTERN EUROPE                     ,Belgium,BEL,2011,12.70838353,256.3693385,1058.365639,14844.70244,644.8117313,6695.272367,22184.78653
WESTERN EUROPE                     ,Belgium,BEL,2012,11.89641,254.0221318,1059.586601,14834.20963,603.8393837,6793.136838,22231.18585
WESTERN EUROPE                     ,Belgium,BEL,2013,11.19383943,246.5963679,1034.539352,14515.98987,567.9751738,6731.631789,21815.59684
WESTERN EUROPE                     ,Belgium,BEL,2014,10.36335997,235.5062742,980.4734645,13893.54371,524.7905515,6542.891169,20961.22543
WESTERN EUROPE                     ,Belgium,BEL,2015,9.889483306,231.8149943,968.3201153,13890.08788,499.2695584,6549.304646,20938.66209
WESTERN EUROPE                     ,Belgium,BEL,2016,9.220225934,221.7759568,929.9503723,13507.49842,464.5237715,6355.461626,20327.48382
WESTERN EUROPE                     ,Belgium,BEL,2017,8.850607727,216.111116,901.1891325,13394.17869,444.9936686,6238.329575,20077.50194
NORTH AMERICA,Bermuda,BMU,1990,13.59047331,262.5081988,758.8381572,26.57258833,4.587562374,26.7640951,57.92424581
NORTH AMERICA,Bermuda,BMU,1991,13.57507526,242.1692792,712.3413353,25.41471531,4.610652408,25.06241754,55.08778526
NORTH AMERICA,Bermuda,BMU,1992,13.19346999,234.7392187,692.8968209,25.23024379,4.502728139,24.70200923,54.43498116
NORTH AMERICA,Bermuda,BMU,1993,12.70786525,231.849,685.3198034,25.49526073,4.352677452,24.82830188,54.67624006
NORTH AMERICA,Bermuda,BMU,1994,12.5204299,217.1513071,651.7040618,24.81117369,4.299548974,23.68660409,52.79732674
NORTH AMERICA,Bermuda,BMU,1995,12.6970734,197.9783721,613.3962482,23.96849803,4.367287907,22.0292221,50.36500804
NORTH AMERICA,Bermuda,BMU,1996,11.19112364,202.9073615,629.1129991,25.24097246,3.848152963,23.13589112,52.22501655
NORTH AMERICA,Bermuda,BMU,1997,11.13956755,185.4361859,603.3918233,24.89581242,3.824060681,21.7196164,50.4394895
NORTH AMERICA,Bermuda,BMU,1998,10.60474105,178.0381105,597.9097532,25.39907379,3.634664806,21.40046601,50.4342046
NORTH AMERICA,Bermuda,BMU,1999,10.38842495,171.1976942,589.9276926,25.81686681,3.556812147,21.0521233,50.42580226
NORTH AMERICA,Bermuda,BMU,2000,9.345496591,168.7020052,587.7115914,26.50341494,3.200197415,21.11139016,50.81500251
NORTH AMERICA,Bermuda,BMU,2001,9.23031679,157.6984074,568.1993991,26.34309797,3.14915152,20.29011376,49.78236325
NORTH AMERICA,Bermuda,BMU,2002,9.022783562,152.8820042,562.6429158,26.84439524,3.067790282,20.19934315,50.11152867
NORTH AMERICA,Bermuda,BMU,2003,8.848930184,149.1783218,558.9029683,27.43416502,2.997451128,20.23377785,50.66539399
NORTH AMERICA,Bermuda,BMU,2004,9.056725702,143.6367116,546.065613,27.58018489,3.053859154,20.00914624,50.64319028
NORTH AMERICA,Bermuda,BMU,2005,9.28463158,138.2297528,530.2635664,27.57388318,3.112860089,19.79816597,50.48490924
NORTH AMERICA,Bermuda,BMU,2006,9.083720099,136.9636173,527.4117563,28.21173313,3.024628928,20.20069449,51.43705655
NORTH AMERICA,Bermuda,BMU,2007,9.163454597,133.2707069,514.9829459,28.34455749,3.027772055,20.24270506,51.6150346
NORTH AMERICA,Bermuda,BMU,2008,8.93981807,130.9304702,508.6481759,28.82064731,2.928484702,20.47578795,52.22491996
NORTH AMERICA,Bermuda,BMU,2009,8.913464887,127.8304792,502.7570907,29.34094749,2.891880811,20.57054117,52.80336947
NORTH AMERICA,Bermuda,BMU,2010,8.719712566,124.5538307,496.2648662,29.85611844,2.799815748,20.59996128,53.25589547
NORTH AMERICA,Bermuda,BMU,2011,8.448936181,123.4597587,489.8643334,30.44783522,2.683500325,20.94361586,54.0749514
NORTH AMERICA,Bermuda,BMU,2012,7.817643906,124.5891274,495.5643292,31.83334374,2.454321412,21.65347615,55.9411413
NORTH AMERICA,Bermuda,BMU,2013,7.549044707,123.9547727,494.7371387,32.83186338,2.341328461,22.03871443,57.21190627
NORTH AMERICA,Bermuda,BMU,2014,7.110850239,123.4820081,493.3138562,33.81418163,2.178014552,22.41271313,58.40490932
NORTH AMERICA,Bermuda,BMU,2015,6.750951134,122.1333107,491.1231967,34.77859603,2.042219019,22.57022296,59.39103801
NORTH AMERICA,Bermuda,BMU,2016,6.904756711,121.9318139,489.3871897,35.95013715,2.063989544,22.84651836,60.86064505
NORTH AMERICA,Bermuda,BMU,2017,6.883308734,121.9031742,486.4436408,37.16139115,2.034193858,23.084402,62.279987
SOUTH AMERICA,Brazil,BRA,1990,27.78447131,441.1904338,1463.963705,61967.16469,21296.63221,69289.7962,152553.5931
SOUTH AMERICA,Brazil,BRA,1991,26.86151758,428.4308151,1415.873143,61985.12892,21057.6136,69229.88961,152272.6321
SOUTH AMERICA,Brazil,BRA,1992,26.76555944,427.5629721,1403.489505,64035.39075,21468.55683,70970.10662,156474.0542
SOUTH AMERICA,Brazil,BRA,1993,26.93758059,429.6519531,1413.466521,67163.49236,22113.82451,73222.99145,162500.3083
SOUTH AMERICA,Brazil,BRA,1994,26.44953195,419.2345471,1377.932729,68154.36788,22223.69858,73350.06256,163728.129
SOUTH AMERICA,Brazil,BRA,1995,25.94751906,408.2092523,1329.148493,68503.57319,22309.92426,73358.15442,164171.6519
SOUTH AMERICA,Brazil,BRA,1996,25.39947673,398.4998618,1280.448027,68919.01275,22340.43012,73577.42022,164836.8631
SOUTH AMERICA,Brazil,BRA,1997,24.61619544,383.8382258,1229.818077,69119.48769,22115.70828,73202.58829,164437.7843
SOUTH AMERICA,Brazil,BRA,1998,24.00513499,374.0689018,1201.574553,70527.18123,22006.25639,73795.04361,166328.4812
SOUTH AMERICA,Brazil,BRA,1999,23.26390654,362.9580598,1165.26633,71364.41865,21739.61105,74101.13921,167205.1689
SOUTH AMERICA,Brazil,BRA,2000,22.32895717,349.5257784,1120.772678,71553.60431,21269.22625,73528.11417,166350.9447
SOUTH AMERICA,Brazil,BRA,2001,21.50118022,335.4780733,1083.691999,72287.25093,20831.4291,73006.02213,166124.7022
SOUTH AMERICA,Brazil,BRA,2002,20.59654062,322.0281143,1053.632814,73012.94682,20276.20255,72623.04262,165912.192
SOUTH AMERICA,Brazil,BRA,2003,19.84690897,312.2673299,1030.6983,74050.92355,19834.51482,73016.74548,166902.1839
SOUTH AMERICA,Brazil,BRA,2004,19.0743956,301.5036182,995.0783327,74036.65335,19335.59047,73124.92186,166497.1657
SOUTH AMERICA,Brazil,BRA,2005,17.93886271,284.1069142,940.8515334,72527.99855,18432.09488,71495.15079,162455.2442
SOUTH AMERICA,Brazil,BRA,2006,17.1899455,272.9855221,907.3308113,72597.7954,17890.62521,71273.49838,161761.919
SOUTH AMERICA,Brazil,BRA,2007,16.47446436,263.5622644,875.3679588,72808.07399,17354.77016,71364.85032,161527.6945
SOUTH AMERICA,Brazil,BRA,2008,15.89489536,255.1216734,843.6314733,72938.91693,16935.81463,71642.87384,161517.6054
SOUTH AMERICA,Brazil,BRA,2009,15.31083799,246.6540352,820.727607,73713.09002,16488.94319,71841.9312,162043.9644
SOUTH AMERICA,Brazil,BRA,2010,14.62349444,239.0909538,802.7471684,74807.52497,15908.95655,72229.19205,162945.6736
SOUTH AMERICA,Brazil,BRA,2011,14.02032076,232.1577243,781.6957699,75473.88118,15400.9166,72730.56246,163605.3602
SOUTH AMERICA,Brazil,BRA,2012,13.33562747,223.0671401,751.1712236,75150.59486,14780.69796,72430.99229,162362.2851
SOUTH AMERICA,Brazil,BRA,2013,12.66015933,215.3739091,727.6273761,75402.48047,14145.96714,72444.23056,161992.6782
SOUTH AMERICA,Brazil,BRA,2014,11.86032538,206.9182315,702.2295906,75364.83038,13347.33302,72042.21185,160754.3752
SOUTH AMERICA,Brazil,BRA,2015,11.2779379,201.5209304,685.5474556,76221.71002,12771.41354,72542.36958,161535.4931
SOUTH AMERICA,Brazil,BRA,2016,11.05837916,200.1640763,674.6531912,77724.18483,12588.39217,74387.72706,164700.3041
SOUTH AMERICA,Brazil,BRA,2017,10.87877338,198.433621,661.1466486,79353.18253,12440.2806,75863.80628,167657.2694
EASTERN ASIA,Brunei,BRN,1990,18.58035145,457.9262333,2031.040879,88.00526017,27.17564292,81.13754499,196.3184481
EASTERN ASIA,Brunei,BRN,1991,18.70841631,439.172787,1989.799741,88.00845774,28.27752686,80.24707469,196.5330593
EASTERN ASIA,Brunei,BRN,1992,18.65747726,416.7841411,1924.945421,86.92613547,29.09253996,79.26913062,195.2878061
EASTERN ASIA,Brunei,BRN,1993,18.64688003,397.1037349,1826.781627,84.36000742,30.00149465,78.48580054,192.8473026
EASTERN ASIA,Brunei,BRN,1994,18.53216763,381.6309208,1757.428139,83.15250945,30.78107848,77.71634917,191.6499371
EASTERN ASIA,Brunei,BRN,1995,18.34617949,365.7860112,1693.253939,82.22062258,31.45041207,76.87951479,190.5505495
EASTERN ASIA,Brunei,BRN,1996,18.09702774,351.5973629,1634.583257,81.57842491,31.97078493,76.312528,189.8617378
EASTERN ASIA,Brunei,BRN,1997,17.72303838,331.7423991,1565.8955,80.43570468,32.16288712,75.6048649,188.2034567
EASTERN ASIA,Brunei,BRN,1998,17.36640379,317.743157,1518.175916,80.36675537,32.35199629,75.78998844,188.5087401
EASTERN ASIA,Brunei,BRN,1999,16.97719715,305.2634595,1460.852047,79.80427837,32.4464484,76.29205862,188.5427854
EASTERN ASIA,Brunei,BRN,2000,16.50032872,294.7188309,1428.85484,80.72004519,32.32219205,77.64245473,190.684692
EASTERN ASIA,Brunei,BRN,2001,16.07874985,283.1801992,1379.438953,80.8048843,32.2695998,78.63081035,191.7052944
EASTERN ASIA,Brunei,BRN,2002,15.62240094,273.0728317,1333.075877,81.2516668,32.07656728,80.31254627,193.6407803
EASTERN ASIA,Brunei,BRN,2003,15.26148927,264.7986728,1290.368342,82.02432889,32.05339875,82.13766557,196.2153932
EASTERN ASIA,Brunei,BRN,2004,14.91258634,255.2990744,1245.326818,82.68273221,31.97782629,83.8616331,198.5221916
EASTERN ASIA,Brunei,BRN,2005,14.63501642,246.8270238,1205.096288,83.65640599,32.02016335,85.55476747,201.2313368
EASTERN ASIA,Brunei,BRN,2006,14.40276897,238.6985502,1170.718299,85.05859997,32.08287745,87.62725626,204.7687337
EASTERN ASIA,Brunei,BRN,2007,14.16306086,235.8152098,1149.189656,85.92282852,32.13789219,91.18787657,209.2485973
EASTERN ASIA,Brunei,BRN,2008,13.97216506,230.7401606,1122.396394,87.77928013,32.25504918,93.96571824,214.0000476
EASTERN ASIA,Brunei,BRN,2009,13.73846228,225.9021326,1103.438319,90.69919213,32.22587849,97.05555577,219.9806264
EASTERN ASIA,Brunei,BRN,2010,13.64767463,221.4321537,1089.510865,94.2321565,32.50503433,100.2054055,226.9425963
EASTERN ASIA,Brunei,BRN,2011,13.33756293,221.3338366,1097.139171,99.57373723,32.2417326,105.456483,237.2719528
EASTERN ASIA,Brunei,BRN,2012,13.18303265,220.4185396,1088.425653,104.2148669,32.34550041,109.6040737,246.164441
EASTERN ASIA,Brunei,BRN,2013,13.22029784,217.9873474,1076.862538,107.7733872,32.88272559,113.4615733,254.1176861
EASTERN ASIA,Brunei,BRN,2014,13.408911,217.2151275,1064.800678,109.6555063,33.82180232,117.9234103,261.4007189
EASTERN ASIA,Brunei,BRN,2015,13.40697904,217.371827,1061.073342,112.4026509,34.24710256,123.72568,270.3754335
EASTERN ASIA,Brunei,BRN,2016,13.75640749,217.3024627,1044.912891,113.7503723,35.57238256,129.0912385,278.4139933
EASTERN ASIA,Brunei,BRN,2017,14.26563456,215.1507398,1018.583607,116.5404261,37.31229193,132.5513683,286.4040863
EASTERN EUROPE                     ,Bulgaria,BGR,1990,47.48758922,593.0164471,1423.316367,9641.909541,2033.380479,12794.30962,24469.59964
EASTERN EUROPE                     ,Bulgaria,BGR,1991,46.46448238,581.530511,1368.301168,9534.061933,1980.867503,12346.5012,23861.43063
EASTERN EUROPE                     ,Bulgaria,BGR,1992,50.46846928,605.4562911,1364.727485,9818.151223,2138.832945,12640.83545,24597.81962
EASTERN EUROPE                     ,Bulgaria,BGR,1993,52.92843953,614.8288024,1348.06007,10022.88367,2226.536536,12623.2551,24872.6753
EASTERN EUROPE                     ,Bulgaria,BGR,1994,55.27682669,633.5863601,1358.886613,10460.43294,2307.045893,12782.83243,25550.31126
EASTERN EUROPE                     ,Bulgaria,BGR,1995,55.70649594,633.2668521,1357.130347,10755.78352,2302.238048,12611.94566,25669.96722
EASTERN EUROPE                     ,Bulgaria,BGR,1996,53.70121378,619.6782021,1347.291187,10984.12033,2189.869211,12267.42247,25441.41201
EASTERN EUROPE                     ,Bulgaria,BGR,1997,55.7889368,638.9615116,1376.473549,11401.52769,2249.805582,12573.78177,26225.11504
EASTERN EUROPE                     ,Bulgaria,BGR,1998,53.31427433,614.4227543,1326.050337,11168.48305,2125.202359,12043.5748,25337.2602
EASTERN EUROPE                     ,Bulgaria,BGR,1999,48.40941911,571.8379966,1245.153747,10635.79332,1906.582858,11232.62442,23775.0006
EASTERN EUROPE                     ,Bulgaria,BGR,2000,48.03453831,571.1565526,1237.273324,10747.45521,1869.77508,11257.37756,23874.60785
EASTERN EUROPE                     ,Bulgaria,BGR,2001,46.67741741,559.5881037,1200.444752,10553.76872,1803.180849,11031.35656,23388.30613
EASTERN EUROPE                     ,Bulgaria,BGR,2002,45.32434761,549.4191576,1175.621593,10533.6442,1742.218383,10778.1068,23053.96938
EASTERN EUROPE                     ,Bulgaria,BGR,2003,43.77414073,544.5472402,1153.917319,10511.88077,1675.928125,10642.06617,22829.87507
EASTERN EUROPE                     ,Bulgaria,BGR,2004,44.38729805,541.3482885,1140.472841,10568.16159,1692.750413,10534.42826,22795.34027
EASTERN EUROPE                     ,Bulgaria,BGR,2005,45.07786549,548.2530254,1155.427778,10778.69855,1709.074911,10686.045,23173.81846
EASTERN EUROPE                     ,Bulgaria,BGR,2006,44.41616775,548.3171838,1158.840915,10872.89592,1668.884193,10714.99883,23256.77894
EASTERN EUROPE                     ,Bulgaria,BGR,2007,42.19278966,532.5738364,1135.448893,10649.17614,1569.955618,10427.78285,22646.91461
EASTERN EUROPE                     ,Bulgaria,BGR,2008,41.71173299,521.9457253,1106.955185,10371.80882,1531.770219,10242.61014,22146.18918
EASTERN EUROPE                     ,Bulgaria,BGR,2009,42.24763867,518.7352967,1078.98025,10107.55207,1522.827219,10220.17865,21850.55795
EASTERN EUROPE                     ,Bulgaria,BGR,2010,42.1533922,511.4396333,1068.792114,10047.6306,1483.585799,10126.67206,21657.88846
EASTERN EUROPE                     ,Bulgaria,BGR,2011,40.72845747,508.9389678,1053.99736,9943.533563,1397.2559,10132.39442,21473.18388
EASTERN EUROPE                     ,Bulgaria,BGR,2012,38.32365757,497.6768159,1017.665897,9650.378609,1287.270077,9913.885765,20851.53445
EASTERN EUROPE                     ,Bulgaria,BGR,2013,38.63261975,494.0393845,979.4327423,9347.697072,1276.190473,9816.468609,20440.35615
EASTERN EUROPE                     ,Bulgaria,BGR,2014,41.07966957,515.3473747,986.8141757,9474.926143,1338.252618,10203.89077,21017.06953
EASTERN EUROPE                     ,Bulgaria,BGR,2015,40.61380631,508.0127623,950.4280446,9221.314756,1306.643085,9983.029033,20510.98687
EASTERN EUROPE                     ,Bulgaria,BGR,2016,41.36928778,511.9298079,928.0106579,9202.588925,1314.442409,9917.164153,20434.19549
EASTERN EUROPE                     ,Bulgaria,BGR,2017,42.01651071,510.454711,914.7736187,9204.08202,1318.114494,9778.353767,20300.55028
EASTERN ASIA,Cambodia,KHM,1990,22.63601308,533.8970918,1857.502007,3437.074664,1042.747884,4434.029427,8913.851975
